Ratings,Reviews,binaryRatings
3,"In New York, body parts are missing in a hospital where Dr. Dreylock (Walter Patriarca) teaches anatomy. When one cannibal worker is killed after taking the heart of a corpse, Dr. Dreylock's assistant and anthropologist Lori Ridgeway (Alexandra Delli Colli) recognizes the signal of a tribe in the Moluccas Island that worships the god Kito on his body. Dr. Peter Chandler (Ian McCulloch) organizes an expedition to Moluccas with his assistant George Harper (Peter O'Neal) and invites Lori and the journalist Susan Kelly (Sherry Buchanan) to travel with him. They meet Doctor Obrero (Donald O'Brien) that asks his servant Molotto (Dakar) to guide the group to Moluccas. Once in the island, they are hunted by hunger cannibals and zombies, and they find a dark secret about the spot.""Zombi Holocaust"" is a hilarious and messy trash movie, with a lame story, awful screenplay and edition and terrible acting. The lead female character is a complete mess with her doctorate in medicine and also in anthropology, performed by the sexy Alexandra Delli Colli that is shot naked most of the time without any reason. The lead male character is performed by the ham actor Ian McCulloch that makes the story hilarious with his ridiculous acting. In spite of the countless flaws and the awful edition, this forgettable movie is cult for many viewers and entertaining. My vote is three.Title (Brazil): Not Available",-1
5,"This is a cheesy 80's film. In a badly dubbed NYC body parts are going missing and it appears to be the work of people from Kito, a South East Asian island. A small group goes to the island because....if makes a film. The island is filled with cannibals who prefer to eat raw innards or a nice stew. Oh yeah, there is a handful of zombies too. Yes they ransacked Laurie's apartment to steal a knife she had hanging on the wall. Bad rubber parts.Of course when a pretty blonde is capture by a group of ""savages"" they must be stripped naked like Bo Derek or Ursala Andress. Don't blame me, I don't make the rules. Alexandra Delli Colli is a natural blonde.",-1
6,"There have been so many zombie/cannibal movies, you'd be excused for not knowing them all or not caring to watch them all. If you are a completionist that is a different story of course. But then, you won't need me to tell you to watch this (or not). This is decently made, good effects for the budget they had (and considering that weird red ""blood"" they used back in the day).The title is quite sensational and obviously is meant to offend. The movie or rather story has some nice ideas, if you aren't too squeamish to sit through all the blood, gore and violence of it. But if you have problems with that stuff, you surely are wrong here (and I will continue to call you Shirley for sure) ...",1
8,"An expedition led by intrepid anthropologist Dr. Peter Chandler (an extremely sour portrayal by Ian McCulloch) to the remote tropical island of Moluccas not only runs afoul of a savage tribe of primitive cannibals, but also encounter lethal zombies created by nefarious mad scientist Dr. Obrero (nicely played with lip-smacking wicked relish by Donald O'Brien).Both Marino Girolami's crass direction and Romano Scandariato's mindless script shamelessly pander to the lowest common denominator in the most enjoyably exploitative manner imaginable (I especially loved the cowardly comic relief porters who are destined to meet nasty untimely ends at the hands of the cannibals). While slinky blonde distaff lead Alexandra Delli Colli's hopelessly acting leaves plenty to be desired, she nonetheless compensates for her woeful thespic abilities by showing off her fine sender figure with pleasing regularity. Fetching brunette Sherry Buchanan brings a winningly perky charm to her role as pesky reporter Susan Kelly. The cruddy dubbing, plodding pace, priceless tin-eared dialogue (""I could easily kill you now, but I'm determined to have your brain!""), and meandering nonsensical narrative all give this fabulously fetid flick a certain endearingly ramshackle charm. The make-up f/x are rather crude, but still deliver the gory goods by the tasty truckload (said gore includes throat slashings, dismemberment, graphic gut munching, and grisly brain transplant surgery). Nico Fidenco's funky-throbbing score hits the right-on groovy pulsating spot. A gloriously scuzzy grindhouse hoot and a half.",1
5,"At a hospital happens strange deaths related with canníbal practices of immigrants from remote locations . That's why an expedition formed by Doctor Ian McCulloch , Alexandra Delli Colli and a reporter : Sherry Buchanan travel to East Indians, arriving in a particular island . There they meet a rare scientist undergoing weird experiments and doing his own research . Along the way , they come across bizarre people , ghastly incidents , a tribe of cannibals who attack them and living dead too.Extremely gory film with thrils , chills , violence and lots of gore and blood, in fact , it isn't recommended for the faint-hearted . This bloody film follows the ordinary plot about a mad doctor operating weird experiments that go wrong , alongside sadistic cannibal natives and hungry zombies . Stars the Scottish Ian McCulloch as a stubborn Doctor , Sherry Buchanan as a journalist and Alexandra Delli Colli who married cameraman Tonino Delli Colli and played a few films as Gayarre and Fulci's New York Ripper. While Donald O'Brien is the mad doctor with dark purports that will stop at nothing to bring to life his fantastic experiments and at whatever cost .The motion picture was regular but professionally Marino Girolami , under pseudonym Frank Martin. He was a prolific craftsman who wrote and directed several films from the 50s to the 80s . He was father of director Enzo G Castelari and actor Ennio Girilami who often played his movies . Marino directed all kinds of genres as Peplum, Spaghetti Western , Euro Spy , Sex Comedy , Poliziesco , terror and providing acceptable films , getting boxoffice enough . As he directed Spaghetti Westerns : Bullets and the flesh , Reverend Colt , Badmen of the West , two Ringos from Texas , God was in the West too at one time . Poliziesco and Thriller : Rome Violent , The other side of violence , Eros and Thanatos , African Story , A Special Cop in action . Peplum : Warth of Achilles . Comedy : Las Otoñales, Casanova Jekill , Ragazza Vía Veneto, Ferragosto in Bikini , among others .",-1
7,"If, like me, you enjoy Italian zombie movies, but are also partial to the occasional cannibal flick, then Zombie Holocaust (AKA Dr. Butcher M.D.) is a real treat, for it not only features the walking dead, but a whole load of gut munching natives too. And for good measure, you also get a mad doctor!Director Marino Girolami hedges his bets somewhat with this mish-mash of genres, but the result is a fun-packed gore-fest that is guaranteed to put a smile on the face of any fan of trashy horror. Whilst it is true that the story makes little sensea team from the New York Dept. of Health(!) travel to a remote island and encounter all manner of dangersthe high level of violence and the film's general technical shoddiness make Zombie Holocaust unmissable.Ian McCulloch plays Dr. Peter Chandler, the leader of the expedition to the mysterious island of Keto. It is here that he and his fellow travellers hope to discover the reasons behind a spate of recent cannibalistic attacks in the Big Apple. What they do find, however, is a bloodthirsty surgeon who is attempting all manner of dodgy operations on live victims, creating zombies in the process. Like I said, the story is complete hogwash, but great fun.Alexandra Delli Colli plays Lori, a yummy anthropologist who accompanies Peter on his trip. Also along for the ride is Susan, a journalist, her boyfriend George, their guide Molotto and some porters. Delli Colli provides the necessary T&A (she's a game girl and gets buck naked a few times), whilst the others are merely there to be eaten or operated on.Gore highlights include quite a few disembowellings, a nifty eye gouging, a messy zombie/propeller interface, some scalpings and an assortment of bloody corpses. The effects are bargain basement quality, but extremely bloody.Zombie Holocaust is great cheesy entertainment and should be a must see for all fans of 70s and 80s Italian horror (and look out for some unintentionally hilarious momentscheck IMDb's goofs for details).",1
8,"Also known as Zombi Holocaust, the American version of this film features a sequence from an unfinished film called Tales That'll Tear Your Heart Out, a different music score and some edits for pacing. It's also got a much better title: Doctor Butcher, M.D. (Medical Deviate). And let me warn you right here and now. This is a film that takes no prisoners. It's everything horrible about horror films, the kind of Satanic panic nightmare that your clergyman warned you about. It is vile, reprehensible garbage. And it's entertaining as hell.New York City in the late 70's is a bad place to be. Even in the hospitals, a maniac is caught cutting off body parts and escaping with them. All the higher ups want to keep the story out of the paper, but morgue assistant and anthropology exert Lori (Alexandra Delli Colli, New York Ripper - imagine having those two movies on your IMDB history!) grew up in the Moluccan islands, where the cannibal came from. Let's forget what a coincidence this is and just savor the madness that is to follow. As soon as she learns the truth, a journalist named Susan (Sherry Buchanan, Escape from Galaxy 3, Tentacles) breaks into her place. And right after she kicks her out, her ceremonial dagger gets stolen! How could this happen!? And how coincidental - again - that a killer who works in the same hospital as Lori would steal it, get caught and give chase before falling to his death from a rooftop (and magically turn into a mannequin before crashing to the pavement)?Maybe Lori's hospital isn't that unique because this is happening all over town, all with hospital workers baring the same tattoo. Dr. Pete Chandler (Ian McCulloch, Zombi, Contamination), Lori's anthropologist friend, suggest that she join him and his friend Pete on a trip to the islands. And oh yeah - Pete's girlfriend is Susan, in another coincidence. God only plays dice in Italian zombie films.Once they arrive, they meet Dr. Obrero (Donald O'Brien, Ghosthouse, Emanuelle and the Last Cannibals), who warns them that the natives are more like wild animals and will not take kindly to strangers. To prove his point, one of them leaves a maggot-ridden severed head in Lori's room. At this point, any sane person would just go home. But then, we would not have a movie. Obrero sends Moloko, his assistant along with them on their journey. Is it weird that he has the same name as the island?Within minutes of the running time of the film, all of the party's guides and porters are dead, other than Moloko. Soon, George and Susan are raw meat and the rest of the party seem like they are soon to be dinner, too. That's when zombies attack, sending the cannibals off into the jungle. And strangely, Dr. Obrero gets to them faster than they expected with help.Let me spoil this one for you - Dr. Obrero is Dr. Butcher. He got the natives to rediscover their cannibal ways and they provide him with the raw material that he needs to create his zombies. He uses them for experiments, moving science forward as he works on the same set as Fulci's Zombi. He's a decent fellow, though. He lets the natives keep the scalps, after all.After killing a zombie with a boat motor, Chandler breaks into the doctor's office, where he is transplanting Susan's brain, who is bald because, you know, they took her scalp. Also, she's still alive. The doctor takes Chandler captive and Lori is taken by the cannibals, who the natives see as some kind of god. You know, blonde hair and white skin and all that. They paint her with flowers as if she were Goldie Hawn on Laugh-In and she lies in a body shape on the altar that looks like the tattoos we saw earlier. Somehow, again through total coincidence, she fits perfectly into the impression.Lori uses her power over the cannibals to attack the doctor and his zombies, freeing Chandler and allowing them to head back to civilization. Where, you know, they'll both get over this with no issues at all.The ad campaign for this film, such as the stolen image of Salvador Dali and lurid copy on the poster, push this movie into a transgressive art experience. And that's before the Butchermobile hit the road. A rented truck with posters plastered on every side that dripped blood, it cruised the streets of downtown New York City promising that Dr. Butcher, M.D. could deliver an experience that other lesser films could not.You can learn all of this and more with Severin's jam-packed blu ray release. From interviews with Aquarius Releasing's Terry Levene, the men who drove the Butchermobile, Ian McCulloch and Sherry Buchanan to a tour of today's Times Square, you could almost make the case that the extras are worth a release of their own. Throw in two versions of the film - both the American cut and the original Zombie Holocaust Italian version - and you have a release that simply cannot be beat.If you ever watched a movie and wondered, ""I wish that people got eaten and torn to bits every twenty seconds while loony synth music played,"" I have some good news for you. Your horrifying prayers will be answered by this movie.",1
7,"Zombi Holocaust is one of the biggest pleasant surprises I purchased in a long time. And that's a really positive thing to say because you probably know this kind of horror films...Fully made and produced in Italy in the early 80's, these movies have like a dozen alternate titles and versions. Tons of similar movies like this were made during this decade but most of them only seem promising but disappoint in the end. Zombi Holocaust doesn't !! This movie is an extremely enjoyable mixture of all kind of interesting and nasty horror topics. Okay, the movie is called ""Zombi"" Holocaust and there ARE a few zombies to detect, but Zombie Holocaust is sooooo much more than that !!Actually, the plot of Zombie Holocaust is about a mad scientist / doctor who uses a tribe of cannibals to perform medical experiments on. Due to those experiments, the aborigines become zombies. Now, in that simple plot summary, we've had ZOMBIES, CANNIBALS and freakin' MAD DOCTORS !!! I don't know about you, but to me that already sounds like every fan's dream. And I can assure you that - if you have the privilege to watch the fully uncut version like I did - you'll have a true gorefest !! The level of sickness and utterly nasty scenes is very extreme and it even surpasses the work of undeniable masters in the field like Lucio Fulci and Ruggero Deodato in certain sequences. Zombie Holocaust contains a gruesome autopsy, many throats are being slit, faces and guts are being ripped off/out etc etc...the gore highlights really are numberless. If I have to pick one, I'd say the scene where a zombi is hacked up for barbeque by a propeller !! Classic need-to-see stuff for horror fans !!!Furthermore, the plot contains many, many holes and the acting is abominable. Even though O'Brien shows a lot of potential as the freaky doctor, he's given too less screentime to impress you enough. And even though Alexandra Delli Colli has a gorgeous body, ( and she proves that multiple times by showing it ) she isn't much of a talented actress. But seriously...who cares about all these things ? Besides, bad acting is necessary for this kind of early 80's horror...it adds a lot more charm to the production. Zombi Holocaust is just a magnificent splatter movie that comes with my highest possible recommendation. I've only got to known this movie recently because of all the confusing aka's. It was listed as ""Zombie3"" in my local videostore and as ""Zombie Holocaust"" in another. But there are just way to many Italian movies called like that to let it bother you. Seek this one and enjoy it !!",1
6,"Cult following fare from director Marino Girolami that begins with strange body parts missing from corpses in a teaching hospital in New York City. This activity is believed to be tied to a cannibal cult that is faithful to Kito, a god of cannibalism. This all leads to an expedition of doctors, students and reporters to a remote island in the Pacific. A trail of pilfered corpses lead to a jungle laboratory of the mad Doctor Obrero(Donald O'Brien), who is conducting bizarre and tortuous experiments on living and dead specimens. As if someone really desires to add another hundred years to their life expectancy. Some brutal and graphic scenes for the zombie lover. Predictable, but fun. The cast includes: Ian McCulloch, Alexandra Delli Colli, Peter O'Neal, Sherry Buchanan and Franco Ukmar.",1
7,"Corpses in an NYC hospital are being mutilated, and it's discovered that a member of the staff is responsible. These actions are linked to other crimes, and the perpetrators are found to have originated from an East Indies island. A doctor (Ian McCulloch), his associate (Peter O'Neal), an anthropologist (Alexandra Delli Colli), and a reporter (Sherry Buchanan) travel to this area to figure out the whole story, which doesn't just involve cannibalism, but ""zombies"" as well, being controlled by a fanatic doctor (Donald O'Brien) determined to perform revolutionary surgery.Comparisons to Lucio Fulcis' ""Zombi 2"" are apt, what with the basic story being so similar, and this doesn't bring too much to the party other than the canny idea of combining an Italian zombie movie with an Italian cannibal movie. This movie even has *two* of the same actors from ""Zombi 2"", the always take charge, always kick ass McCulloch, who's as engaging a hero as before, and Dakar, playing a native guide. The location shooting adds the necessary atmosphere, and there is an amusing level of ""what the Hell is going on?"" mystery to the proceedings, although it shouldn't be too hard for the average viewer to figure that out. The production design is by Walter Patriarca, who also appears on screen as Dr. Drydock; as another connection to ""Zombi 2"", he was the costume designer on that show. Luscious ladies Delli Colli and Buchanan add all the eye candy we could want, with blonde Delli Colli actually going full frontal as well. Buchanan is especially fun in her performance as the stereotypically pushy reporter. McCulloch, not surprisingly, is a total hoot, especially when he improvises by dispatching a zombie with an outboard motor to the face! O'Brien (who's dubbed by Edward Mannix) is fun, too, having just the right look for our mad doctor / butcher. The zombies are ugly suckers with something of a resemblance to the beings in ""Burial Ground"" (they also announce their presence with a creepy breathing sound), and the gore is excellent: it's right in your face and stays there.All of these elements add up to okay if not truly remarkable viewing. As has been said, the film does, on the whole, feel rather familiar. But it's still acceptable entertainment for loyal devotees of this kind of thing.Seven out of 10.",1
7,"Zombi Holocaust starts in New York as it is revealed that an orderly at a hospital has been eating various parts of the autopsy cadavers like hands & hearts. When eventually unmasked he commits suicide by jumping out of a window, upon inspection of his body nurse & anthropologist Lori Ridgeway (Alexandra Delli Colli as Alexandra Cole) notices a tattoo on his chest which she recognises as an ancient symbol of some god that some tribe or other worship somewhere on an island called Keto. Lori instantly becomes an expert & together with Dr. Peter Chandler (Ian McCulloch) his assistant George Harper (Peter O'Neal) & his girlfriend a reporter named Susan Kelly (Sherry Buchanan) decide to set off to the island of Keto & see what they can see. Chandler has a contact on the mainland, Dr. Obrero (Donald O'Brien) who gives them a guide named Moloto (Dakkar) & a couple of men. After a minor incident where a rotten decapitated head covered in maggots is left in Lori's bed they travel to the island in high spirits. Once on Keto things take a turn for the worse as they encounter deadly booby traps, flesh eating cannibals, zombies, sacrificial rituals & bizarre brain transplanting experiments...This Italian production was directed by Marino Girolami as Frank Martin & I thought Zombi Holocaust was reasonable entertainment as long as you don't take it too seriously & have the stomach for this sort of Euro gore/exploitation film. The script by co-producer Fabrizio De Angelis, assistant director Romano Scandariato & Walter Patriarca who also acted as production designer & has a small role in the film as Professor Strafford moves along at a nice pace but can't quite decide what it wants to be. Part jungle adventure, part cannibal, part zombie & part mad scientist film all rolled into one implausible scenario! But then again what did you expect? Deep meaning, a life changing emotional roller-coaster, Oscar worthy performances or perhaps a film that asks profound questions about modern society & where we are headed? Nah, didn't think so! It's all rather silly but at the same time good fun if your in the right mood & like this sort of stuff, I also felt the ending was a little rushed almost as if director Girolami was told to wrap it up as quickly as he could. The zombie elements are virtually none existent as we get about four during the whole film & the first one doesn't turn up until the 50 odd minute mark, there are more cannibals than zombies. In fact when you think about the title Zombi Holocaust it rips-off the two most famous Italian films it's basically trying to replicate, Ruggero Deodato's infamous Cannibal Holocaust (1980) & Lucio Fulci's equally infamous Zombi 2 (1979). In fact it actually use a bit of footage from Zombi 2, looks like it's set on exactly the same island, has two of the stars more or less play identical characters here & I thought that large white missionary building at the end was very familiar... Technically Zombi Holocaust is decent enough, cinematography, direction, editing, special effects & music are adequate while not exactly outstanding. The one area where Zombi Holocaust distinguishes itself is with it's gory set pieces, there are sawn off hands, cut out hearts, sliced open chests, poked out eyes, hungry cannibals cutting stomachs open & feasting on peoples intestines, bad for your health spiked booby traps, a decapitated head, a machete in someones head, brain operations, scalping's, a boat propeller used to obliterate a zombies face, some mutilated corpses with guts hanging out everywhere & a couple of gory slit throats. While not always convincing there's enough of the red stuff flying around to keep most gore hounds happy. Delli Colli takes all her clothes off at various strategic points as well so there's plenty of nudity when there's no blood. The acting is mixed, McCulloch makes for a likable hero & O'Brien for a great villain but Delli Colli is awful, except for taking all her clothes off obviously. Zombi Holocaust is good undemanding entertainment, I liked it but it can't really match the best Italian horror but it's head & shoulders above the worst. Definitely worth a watch especially if your a Euro horror fan. Also known as Doctor Butcher M.D. which is a slightly different cut of the film & is quite a cool sounding title.",1
5,"Ian McCulloch (Zombi) and Italian beauty Alexandra Delli Colli (in the recommended, but not seen yet, New York Ripper) travel to a cannibal island to find out what is happening in New York.If you like cannibal gore, then there is plenty of that. The zombies, created by the mad scientist, Donald O'Brien, don't really play much of a role until the end. There is one who gets his brains scrambled with an outboard motor earlier - cool! The one thing I cannot figure is how Alexandra (who is definitely a natural blonde) managed to get off the sacrificial table just as the dagger was about to be plunged into her and lead the cannibals to destroy the zombies. It just happened - no explanation - you have to use your imagination.",-1
4,"A hospital assistant in New York City is caught cutting out the heart of a cadaver and trying to eat it. Rather than being captured alive he leaps out of the high-rise building to his death, leaving only a small clue as to where he is from. Because this isn't an isolated incident, an attractive micro-biologist by the name of ""Lori Ridgeway"" (Alexandra Delli Colli) agrees to go with an expedition to the isolated island in the East Indies to investigate this issue further. Once there the expedition encounters a tribe of cannibals who seek to kill and devour them. They also encounter zombies who want to do the same thing. At any rate, rather than divulging the entire story I will just say that this film isn't the best zombie film ever made. But for that matter, it isn't the worst zombie film ever made either. Although it certainly had enough blood to satisfy most gore-hounds, it seemed to be lacking in suspense which gave a lackluster quality to everything. Likewise, the plot was a bit convoluted and the acting was below average too. As a matter of fact, about the only thing this film had going for it was the presence of Alexandra Delli Colli in various states of undress. No doubt that was sensational for its time (1980) but it just wasn't enough to elevate this film to an average rating in my opinion. In short, I recommend this film for die-hard zombie fans only.",-1
4,"Put them together and you get a completely mindless movie! Yes, the title of this film is completely misleading (the Zombie Holocaust one) as when I hear it, I imagine hordes of zombies rampaging the countryside. Instead, what we mainly get is a cannibal horror film fused together with a mad doctor film with a dash of zombies in it for taste. It shares a lot of similarities to Lucio Fulci's Zombie movie too as it features Ian McCulloch and another actor from that film and it appears to be on the exact same island! When they first drive to the one doctor's house they go down a street and it looks exactly like a scene out of Zombie, heck the donkey may have even been in Zombie. They depart in terms of plot; however, as this one does not focus on the zombie aspect. Well, it does not really focus on anything, as nothing anyone in this film does makes much sense. I think they just tried to fuse to many sub genres together without a complete script or something.The story of this one is the weakest element of the film, because at times it almost seems like there is none. There are mutilations in a hospital in New York and it is soon learned that it is the work of a cannibal. Other cannibals turn up here and there because somehow they can just get jobs at hospitals. A group of four people travel to an island for reasons that are really no one's business, because them going makes absolutely no sense. They meet a doctor who provides them with some yummy looking lemonade and then they are off to another island where the cannibals live. The group which now includes three very expendable helpers and another dude soon find themselves under assail from the cannibals who get scared by zombies going ""Ah"" and nearly everyone is killed, but the two survivors decide to try and figure out the mystery even though it literally accomplishes nothing.The film moves at a rather fast pace and it features some good Italian splatter and some good nudity too. That makes the film at least watchable, but the plot is so horrendously bad that I just cannot score it any higher. Some of the effects are rather horrible too, as at one point one of the cannibals is caught in New York and he proceeds to jump out a window. It is obviously a mannequin and when it impacts the ground, its arm pops off! I realize they may not want to redo the scene, but they could have at least jump cut and edited that part out! The mad doctor is the only person who seems to know what he is doing, but making a race of ineffective zombies seems kind of a waste of time. Just too much bad in this one to overcome even with the nice gore and very hot blond.So this film is a combination film, but I think they just tried to do too much. At times it is a cannibal film, at other a mad doctor and then a bit of zombies in there for effect. Heck, the scenes where the blond undress could be considered soft core porn because the music is right out of one! They just tried to do much, and as I have said, I just do not think they had fully completed script to go along with it all. Though another interesting aspect of the film is its similarities to Zombie; however, that one is the superior film as it makes a bit more sense why things are happening and why they go to the island. Here, it just makes no sense at all.",-1
6,"Zombi 2 saw Lucio Fulci deliver a film that took huge influence from George Romero's zombie masterpiece Dawn of the Dead (even though the great horror director claims to have been influenced by Jacques Tourneur), and Zombi Holocaust in turn takes influence from Fulci's Zombi 2. Zombi Holocaust is more than just a simple rip-off, however, as prolific director Marino Girolami finds time to implement other horror themes such as cannibal tribes and mad scientists into the plot. The film takes place in the same location as Fulci's zombie flick, and sees the undead eating people on a Caribbean island. This film very much fits into the Italian zombie sub-genre, with such treats as bad acting, worse dubbing, a rather absurd plot line and plenty of blood and guts making it into the finished product. The plot sees a mad scientist on a tropical island experimenting with life and death and ending up turning a number of the locals into zombies. We follow an expeditionary group who land on the island as they come face to face with the zombies and cannibals that live there.If you're a fan of blood and guts, you're in the right movie. The gore is mostly comical, but it works due to the fact that it's so massively over the top. Scenes that see a zombie have its face mashed by a propeller, numerous slit throats and several sequences that see the living being eaten offer a gory treat for the horror fan. The fact that this is so much like Zombi 2 put me off a little, however, as it really does feel like you're watching a follow up rather than a supposedly original zombie film. Saying that, this film would have made a far better follow up than Fulci's own Zombi sequel. The atmosphere is well done, as the setting gives the piece an element of mystery that comes part and parcel with a lot of the Italian cannibal films. The zombie make-up is suitably disgusting and a lot of the monsters really do look like they haven't been among the living for some time. Interestingly, the central roles are taken up by Fulci collaborators Ian McCulloch (Zombi 2) and Alexandra Delli Colli (The New York Ripper), which seems quite fitting. Overall, I can't say that this is one of my favourite zombie films; but its decent enough entertainment, and there's definitely something here for zombie fans.",1
10,"Marino Girolami's ""Zombi Holocaust"" is one of my favourite Italian gore flicks.I simply adore this film.Of course the script is pretty idiotic,but there is plenty of extreme gore to satisfy fans of Italian zombie/cannibal cinema.There are actually only about six zombies throughout it.The majority of violence is dealt out by cannibals and doctors.Italian beauty Alexandra Delli Colli is incredibly sexy and has several nude scenes.The gore is pretty extreme-there is an autopsy scene near the beginning that is actually a bit disgusting and looks fairly real.The film is fast-paced and hugely enjoyable,so if you are a fan of Italian exploitation cinema give this one a look.Highly recommended.",1
5,"****SPOILERS**** It's when a number of patients, dead as well as alive, are mutilated and eaten by an orderly named Toran at a New York City hospital, who when caught ended up doing himself in, that it's suspected by staff member Dr. Lori Ridgeway, who and expert on cannibalism, that the person who's been doing these things is a die in the wool cannibal who's arrived on a students visa from the far off Caribbean island of Maluku! In trying to check thing out any more cannibals from entering the states an fact finding expedition to Maluku is organized with Lori in charge to find out if in fact a undiscovered race of cannibals still live in the island. Their soon confronted by Dr.Butcher and his trusted aid Molotto who are more then willing to help with Lori not realizing that the two are really really bad news. Dr. Butcher has been experimenting with the people on the island for years and turning them into walking dead Zombies in an insane effort to increase the lifespan of the human race.Dr. Butcher in trying to steer Lori and her party away from the island of Maluku , and keep the secret of his experiments hidden, has the opposite effect when they, by getting lost at sea, end up being there anyway! It's then when the cannibals come out in the open looking for human flesh and end up killing and eating almost all the members of Lori's expedition except for Lori and her boyfriend Dr. Peter Chandler. It's when a bunch of Zombies, looking like they were just dug up out of their graves, pop up and scare the cannibals away it becomes apparent that Dr. Butcher and Molloto have been secretly been creating them and even worse are planning to turn both Peter & Lori into Zombies themselves!****SPOILERS**** Blood splattering Zombie/Cannibal film that one has to have a strong stomach to be able to watch and sit through without a barf-bag available at hand. Ironically it's the cannibals who turn out to be the good guys by putting and end to Dr. Butcher and his aid Molotto's evil experiments. As if all the people that the cannibals killed and ate, on the island of Maluku as well as in NYC, was nothing more of a crime then picking their noses in public! It's just when Dr. Butcher was about to pick Peter's brain in came or crashed a bunch of hungry cannibals lead by non other then Lori, who convinced them she was on their side, putting an end to him Molotto, who was already did in by Peter, and his crazy experiments in what turned out to be a fiery holocaust: With only the Zombies being the ones holocaust-ed!",-1
6,"A classic zombie splatter fun spiced up with cannibals, boobs and a mad scientists work, Marino Girolami's ""Zombi Holocaust"" of 1980 is a true B-movie, pure exploitation, blood, and gore, everything the lover of bad taste craves for. On top you get these 70/80s synthie musicscore.
To all the critics, everyone who watches a movie called Zombi Holocaust from the 80s and expects a fine and elaborated story-line, big production and great movie art is a lost cause himself ;)",1
6,"I first saw this in the late 80s on a vhs. Revisited it recently. Found the film very shocking then due to the gore but aft revisiting it, found it to be boring cos almost for 34 mins nothing happens.
We have lots of nudity by Alexandra Delli Colli, who in her short career is noted for the kinky female from New York Ripper.
In this movie, there is nothing new except for the gore.
Even the plot is stale - A team of scientists travel to a remote island aft witnessing cannibalism in various city hospitals by immigrants from a particular island. On the island, the team is shocked to come across cannibals n zombies.
The make up effects of the zombies is lol. Jus plain human in torn, raggy clothes.
Till now, i haven't been able to fathom how can u pierce someone's belly by a bamboo.
In this movie, a female falls into a trapping pit laden with pointed sticks but survives.",1
6,"Doctor Butcher M.D. (1980) was a cheap remake of Zombie. Why would anybody want to remake a movie that was already out a year ago still boggles my mind after all of these years. Several key players from Zombie make appearances as well (even the main zombies are played by the same cast). Another cheesy entry in the Italian zombie sweepstakes. Unlike the others, this one is not as enjoyable or that entertaining on any level. I also saw Zombie Holocaust as well. It's the same wonderful film except it has all of the gore and goo that was edited from Doctor Butcher.For die hard Italian zombie fans only",1
8,"Another classic from the golden era of Italian splatter (1979-1981), Zombie Holocaust does what other movies from the same era does...that is rip-off a slightly more successful movie and make it on a much smaller budget. Works for me! Like Zombie Creeping Flesh, the Zombie Dead, etc etc we've got a rip-off of Fulci's Zombie Flesh Eaters, with the same lead character, and the same jeep! This time, instead of being a journalist, Ian McCulloch plays a hard line Environmental Health Officer (or something) out to discover why natives from some island or other are chowing down on folks at the local hospital. I've watched the film about a dozen times but I'm still hazy on whether he succeeds or not, but there's plenty of gore in the film so - who cares.Ian heads of for this island with Alexandra Della Colli as a companion. Now, this lady is definitely a better trade in for Tisa Farrow, as she seems to have trouble keeping clothes on. For the last fifteen minutes of the film she just gives up on them altogether and struts around in the buff. Plus, she's quite handy with a machete.This island is crawling with cannibals but luckily Ian's got plenty of sidekicks that get carved up in various ways, and although there are zombies this film is more of a showcase of cannibalistic set-pieces where the natives gut folks and eat them. The zombies are more like a kind of garnish, although one does get mashed up with a speedboat motor.There's also a mad doctor in there, played by Donald O'Brien in a lovely over the top manner. Once again I wasn't 100% clear on why he was doing what he was doing, or even what happened to him at the end, but the film was so insanely enjoyable I was beyond caring.Infinitely re-watchable due to the scores of mistakes in the film, and the gore, and the nudity, Zombie Holocaust is yet another great Italian movie set partially or wholly in New York, just like Zombie Flesh Eaters, Contamination, City of the Living Dead, Days of Hell, Eaten Alive, Cannibal Ferox, Inferno, New York Ripper, Bronx Warriors, 2019: After the Fall of New York, Manhattan Baby, and Bronx Warriors 2: escape from the Bronx. And part of House by the Cemetery. And a two minute flashback in Last Hunter.Etc.",1
